case,time_days,dtdz_1bar_K_per_km,dtdz_6bar_K_per_km,dtdz_30bar_K_per_km
$\nu=$1000.0,991.8982407407408,nan,nan,-0.011345106091496056
$\nu=$1000.0,993.0556481481482,nan,nan,-0.011324787363967756
$\nu=$1000.0,994.2130555555556,nan,nan,-0.01129429662838854
$\nu=$1000.0,995.370462962963,nan,nan,-0.011273977194872513
$\nu=$1000.0,996.5277777777778,nan,nan,-0.011250996627801744
$\nu=$1000.0,997.6851851851852,nan,nan,-0.011223166320019408
$\nu=$1000.0,998.8426851851851,nan,nan,-0.01120018341563807
$\nu=$1000.0,1000.0000925925926,nan,nan,-0.011172354550376637
$\nu=$1000.0,1001.1575,nan,nan,-0.011159541557097268
$\nu=$1000.0,1002.3148148148148,nan,nan,-0.01112154226380071
$\nu=$1000.0,1003.4723148148148,nan,nan,-0.011101221935936469
$\nu=$1000.0,1004.6296296296297,nan,nan,-0.01108840513814447
$\nu=$1000.0,1005.7871296296296,nan,nan,-0.011060581280427258
$\nu=$1000.0,1006.9445370370371,nan,nan,-0.011040260435820704
$\nu=$1000.0,1008.1019444444445,nan,nan,-0.01101243891148661
$\nu=$1000.0,1009.2593518518519,nan,nan,-0.010996945513361901
$\nu=$1000.0,1010.4167592592593,nan,nan,-0.010971531441664906
$\nu=$1000.0,1011.574074074074,nan,nan,-0.01094880325782982
$\nu=$1000.0,1012.731574074074,nan,nan,-0.010928481517828359
$\nu=$1000.0,1013.8889814814814,nan,nan,-0.010908159967765627
$\nu=$1000.0,1015.0462962962963,nan,nan,-0.010887837711470961
$\nu=$1000.0,1016.2037962962963,nan,nan,-0.010867515781789686
$\nu=$1000.0,1017.3612037037037,nan,nan,-0.010839700829779319
$\nu=$1000.0,1018.5186111111111,nan,nan,-0.010824190307783527
$\nu=$1000.0,1019.675925925926,nan,nan,-0.010803866425213237
$\nu=$1000.0,1020.8333333333334,nan,nan,-0.010783543037487409
$\nu=$1000.0,1021.9907407407408,nan,nan,-0.010765902519631155
$\nu=$1000.0,1023.1481481481482,nan,nan,-0.010742894908180032
$\nu=$1000.0,1024.305648148148,nan,nan,-0.01071508368939067
$\nu=$1000.0,1025.4630555555555,nan,nan,-0.010694760021457164
$\nu=$1000.0,1026.620462962963,nan,nan,-0.010681922220267894
$\nu=$1000.0,1027.7777777777778,nan,nan,-0.010654113011267606
$\nu=$1000.0,1028.9351851851852,nan,nan,-0.010643961679066618
$\nu=$1000.0,1030.0925925925926,nan,nan,-0.010623637305199935
$\nu=$1000.0,1031.2500925925926,nan,nan,-0.010593140921083846
$\nu=$1000.0,1032.4075,nan,nan,-0.010582988882635164
$\nu=$1000.0,1033.5649074074074,nan,nan,-0.010562664509166111
$\nu=$1000.0,1034.7222222222222,nan,nan,-0.01054981921579833
$\nu=$1000.0,1035.8796296296296,nan,nan,-0.010522014865171781
$\nu=$1000.0,1037.0371296296296,nan,nan,-0.010504385042812214
$\nu=$1000.0,1038.194537037037,nan,nan,-0.010488841791285215
$\nu=$1000.0,1039.351851851852,nan,nan,-0.01046851569649924
$\nu=$1000.0,1040.5093518518518,nan,nan,-0.010450886500216755
$\nu=$1000.0,1041.6666666666667,nan,nan,-0.010438035539463389
$\nu=$1000.0,1042.8241666666668,nan,nan,-0.010412934264153037
$\nu=$1000.0,1043.9814814814815,nan,nan,-0.010400082508690142
$\nu=$1000.0,1045.1389814814816,nan,nan,-0.01037975653192922
$\nu=$1000.0,1046.2962962962963,nan,nan,-0.0103594300403272
$\nu=$1000.0,1047.4537962962963,nan,nan,-0.010346574391348659
$\nu=$1000.0,1048.611111111111,nan,nan,-0.010328949906672947
$\nu=$1000.0,1049.768611111111,nan,nan,-0.010308623415413807
$\nu=$1000.0,1050.9260185185185,nan,nan,-0.01028829673247201
$\nu=$1000.0,1052.0833333333333,nan,nan,-0.010275437307704761
$\nu=$1000.0,1053.2408333333333,nan,nan,-0.010257815892751081
$\nu=$1000.0,1054.3982407407407,nan,nan,-0.010244954444215108
$\nu=$1000.0,1055.5555555555557,nan,nan,-0.010224626812051827
$\nu=$1000.0,1056.7130555555555,nan,nan,-0.010204298870940843
$\nu=$1000.0,1057.870462962963,nan,nan,-0.010186679245991056
$\nu=$1000.0,1059.0278703703705,nan,nan,-0.010176524382954622
$\nu=$1000.0,1060.1852777777779,nan,nan,-0.010163658870686407
$\nu=$1000.0,1061.3425925925926,nan,nan,-0.010146041424428046
$\nu=$1000.0,1062.5,nan,nan,-0.010133173976904702
$\nu=$1000.0,1063.6574074074074,nan,nan,-0.010115557951924923
$\nu=$1000.0,1064.8149074074074,nan,nan,-0.010101658029770763
$\nu=$1000.0,1065.9723148148148,nan,nan,-0.010074901568703637
$\nu=$1000.0,1067.1297222222222,nan,nan,-0.010064745485413905
$\nu=$1000.0,1068.2871296296296,nan,nan,-0.01004441687621123
$\nu=$1000.0,1069.444537037037,nan,nan,-0.010039001507652606
$\nu=$1000.0,1070.6019444444444,nan,nan,-0.010021388095211513
$\nu=$1000.0,1071.7593518518518,nan,nan,-0.010011230650061119
$\nu=$1000.0,1072.9167592592592,nan,nan,-0.00999090117132624
$\nu=$1000.0,1074.0741666666668,nan,nan,-0.009980743726367588
$\nu=$1000.0,1075.2315740740742,nan,nan,-0.009960414062883522
$\nu=$1000.0,1076.3889814814816,nan,nan,-0.009942804148793826
$\nu=$1000.0,1077.546388888889,nan,nan,-0.009932647166824798
$\nu=$1000.0,1078.7037037037037,nan,nan,-0.009922490184884648
$\nu=$1000.0,1079.861111111111,nan,nan,-0.009909610711113907
$\nu=$1000.0,1081.018611111111,nan,nan,-0.009889280370485734
$\nu=$1000.0,1082.1760185185185,nan,nan,-0.009879122248957232
$\nu=$1000.0,1083.333425925926,nan,nan,-0.009861515278869745
$\nu=$1000.0,1084.4907407407406,nan,nan,-0.009851357783809711
$\nu=$1000.0,1085.6482407407407,nan,nan,-0.009838474988503373
$\nu=$1000.0,1086.805648148148,nan,nan,-0.009820869881308782
$\nu=$1000.0,1087.962962962963,nan,nan,-0.009807985664241766
$\nu=$1000.0,1089.120462962963,nan,nan,-0.009790381272346885
$\nu=$1000.0,1090.2778703703705,nan,nan,-0.009787667882521976
$\nu=$1000.0,1091.4351851851852,nan,nan,-0.00976733655843925
$\nu=$1000.0,1092.5926851851852,nan,nan,-0.009757177575013164
$\nu=$1000.0,1093.75,nan,nan,-0.00973684606556828
$\nu=$1000.0,1094.9075,nan,nan,-0.009729416966649005
$\nu=$1000.0,1096.0649074074074,nan,nan,-0.009709085533163773
$\nu=$1000.0,1097.2223148148148,nan,nan,-0.009706368438359954
$\nu=$1000.0,1098.3797222222222,nan,nan,-0.00968876803764645
$\nu=$1000.0,1099.5371296296296,nan,nan,-0.009675876777162338
$\nu=$1000.0,1100.694537037037,nan,nan,-0.00966571711679177
$\nu=$1000.0,1101.8519444444444,nan,nan,-0.009655557456441845
$\nu=$1000.0,1103.0092592592594,nan,nan,-0.009635225270070892
$\nu=$1000.0,1104.1667592592592,nan,nan,-0.009632503268911005
$\nu=$1000.0,1105.3241666666668,nan,nan,-0.009614905272328793
$\nu=$1000.0,1106.4814814814815,nan,nan,-0.009604745120862207
$\nu=$1000.0,1107.6389814814816,nan,nan,-0.009594584783501824
$\nu=$1000.0,1108.796388888889,nan,nan,-0.009576988444951334
$\nu=$1000.0,1109.9537037037037,nan,nan,-0.009571527232027338
$\nu=$1000.0,1111.1112037037037,nan,nan,-0.009556668830212544
$\nu=$1000.0,1112.268611111111,nan,nan,-0.00954650902287214
$\nu=$1000.0,1113.4259259259259,nan,nan,-0.009533610079945047
$\nu=$1000.0,1114.5833333333333,nan,nan,-0.009516016369905685
$\nu=$1000.0,1115.7408333333333,nan,nan,-0.009505855856059509
$\nu=$1000.0,1116.8982407407407,nan,nan,-0.009492955187997011
$\nu=$1000.0,1118.055648148148,nan,nan,-0.00948553482841888
$\nu=$1000.0,1119.212962962963,nan,nan,-0.009475374509062757
$\nu=$1000.0,1120.3703703703704,nan,nan,-0.009469903015359953
$\nu=$1000.0,1121.5277777777778,nan,nan,-0.009452310640050414
$\nu=$1000.0,1122.6852777777779,nan,nan,-0.009442149625828278
$\nu=$1000.0,1123.8426851851852,nan,nan,-0.00943473123555789
$\nu=$1000.0,1125.0000925925926,nan,nan,-0.009421826920265318
$\nu=$1000.0,1126.1575,nan,nan,-0.009414409307036995
$\nu=$1000.0,1127.3149074074074,nan,nan,-0.00940150372416248
$\nu=$1000.0,1128.4723148148148,nan,nan,-0.009391342032881058
$\nu=$1000.0,1129.6297222222222,nan,nan,-0.00937375331502685
$\nu=$1000.0,1130.7871296296296,nan,nan,-0.009371017973187349
$\nu=$1000.0,1131.944537037037,nan,nan,-0.009360856281948922
$\nu=$1000.0,1133.1019444444444,nan,nan,-0.00934326843615518
$\nu=$1000.0,1134.2593518518518,nan,nan,-0.009340532222338514
$\nu=$1000.0,1135.4167592592592,nan,nan,-0.009322945289353462
$\nu=$1000.0,1136.5740740740741,nan,nan,-0.009320207672421057
$\nu=$1000.0,1137.7314814814815,nan,nan,-0.009310045304103046
$\nu=$1000.0,1138.888888888889,nan,nan,-0.009299882935797902
$\nu=$1000.0,1140.046388888889,nan,nan,-0.009289720567505622
$\nu=$1000.0,1141.2037962962963,nan,nan,-0.009279558199226203
$\nu=$1000.0,1142.3612037037037,nan,nan,-0.009269395340740607
$\nu=$1000.0,1143.518611111111,nan,nan,-0.009261983622208958
$\nu=$1000.0,1144.6759259259259,nan,nan,-0.009249069927115343
$\nu=$1000.0,1145.833425925926,nan,nan,-0.0092416585509494
$\nu=$1000.0,1146.9908333333333,nan,nan,-0.009231496624407575
$\nu=$1000.0,1148.1482407407407,nan,nan,-0.00922600147114082
$\nu=$1000.0,1149.3055555555557,nan,nan,-0.009211171358093188
$\nu=$1000.0,1150.4630555555555,nan,nan,-0.009208427903514494
$\nu=$1000.0,1151.620462962963,nan,nan,-0.009198264368181521
$\nu=$1000.0,1152.7778703703705,nan,nan,-0.009188101322887242
$\nu=$1000.0,1153.9351851851852,nan,nan,-0.00917793809035454
$\nu=$1000.0,1155.0926851851852,nan,nan,-0.00916777455513409
$\nu=$1000.0,1156.2500925925926,nan,nan,-0.009157611019976425
$\nu=$1000.0,1157.4074074074074,nan,nan,-0.009157620313464279
$\nu=$1000.0,1158.5649074074074,nan,nan,-0.009147456591023928
$\nu=$1000.0,1159.7222222222222,nan,nan,-0.009129876848613596
$\nu=$1000.0,1160.8797222222222,nan,nan,-0.009127129333581034
$\nu=$1000.0,1162.0371296296296,nan,nan,-0.009116965611195682
$\nu=$1000.0,1163.1944444444443,nan,nan,-0.009106801888819993
$\nu=$1000.0,1164.3519444444444,nan,nan,-0.009099395505084667
$\nu=$1000.0,1165.5092592592594,nan,nan,-0.009089232165496453
$\nu=$1000.0,1166.6667592592592,nan,nan,-0.00907906882591832
$\nu=$1000.0,1167.8240740740741,nan,nan,-0.0090763181710388
$\nu=$1000.0,1168.9815740740742,nan,nan,-0.009066153959086944
$\nu=$1000.0,1170.138888888889,nan,nan,-0.009058749919978687
$\nu=$1000.0,1171.296388888889,nan,nan,-0.009055998175701897
$\nu=$1000.0,1172.4537037037037,nan,nan,-0.009045833963849472
$\nu=$1000.0,1173.6112037037037,nan,nan,-0.00903566956436922
$\nu=$1000.0,1174.7685185185185,nan,nan,-0.009035677690938864
$\nu=$1000.0,1175.9260185185185,nan,nan,-0.009022751177674513
$\nu=$1000.0,1177.083425925926,nan,nan,-0.009015348214803692
$\nu=$1000.0,1178.2407407407406,nan,nan,-0.009005183815355682
$\nu=$1000.0,1179.3982407407407,nan,nan,-0.009002428797675755
$\nu=$1000.0,1180.5555555555557,nan,nan,-0.008992263865276684
$\nu=$1000.0,1181.7130555555555,nan,nan,-0.00897745278255709
$\nu=$1000.0,1182.870462962963,nan,nan,-0.008974697389249293
$\nu=$1000.0,1184.0277777777778,nan,nan,-0.008964532500514632
$\nu=$1000.0,1185.1852777777779,nan,nan,-0.008964539949957245
$\nu=$1000.0,1186.3426851851852,nan,nan,-0.008954374873365105
$\nu=$1000.0,1187.5,nan,nan,-0.008944209796779883
$\nu=$1000.0,1188.6575,nan,nan,-0.008936810025065415
$\nu=$1000.0,1189.8149074074074,nan,nan,-0.00893128654091801
$\nu=$1000.0,1190.9723148148148,nan,nan,-0.008923886603906417
$\nu=$1000.0,1192.1296296296296,nan,nan,-0.008913721527370253
$\nu=$1000.0,1193.2871296296296,nan,nan,-0.008913728788814124
$\nu=$1000.0,1194.444537037037,nan,nan,-0.008903563223131026
$\nu=$1000.0,1195.6019444444444,nan,nan,-0.00889339814661498
$\nu=$1000.0,1196.7592592592594,nan,nan,-0.008893404918917007
$\nu=$1000.0,1197.9167592592592,nan,nan,-0.008883239165183082
$\nu=$1000.0,1199.0741666666668,nan,nan,-0.008875842198973631
$\nu=$1000.0,1200.2315740740742,nan,nan,-0.008873080861006282
$\nu=$1000.0,1201.3889814814816,nan,nan,-0.008862915107290079
$\nu=$1000.0,1202.5462962962963,nan,nan,-0.008860152885987365
$\nu=$1000.0,1203.7037037037037,nan,nan,-0.008852756125916492
$\nu=$1000.0,1204.8612037037037,nan,nan,-0.008849993315726102
$\nu=$1000.0,1206.018611111111,nan,nan,-0.00883982679989795
$\nu=$1000.0,1207.1760185185185,nan,nan,-0.008832430901954303
$\nu=$1000.0,1208.333425925926,nan,nan,-0.008822265148291845
$\nu=$1000.0,1209.4908333333333,nan,nan,-0.008819500533804847
$\nu=$1000.0,1210.648148148148,nan,nan,-0.008812105489786426
$\nu=$1000.0,1211.8055555555557,nan,nan,-0.008812111584942375
$\nu=$1000.0,1212.962962962963,nan,nan,-0.008801945342468264
$\nu=$1000.0,1214.1203703703704,nan,nan,-0.0087917794004257
$\nu=$1000.0,1215.2778703703705,nan,nan,-0.008791785495596059
$\nu=$1000.0,1216.4352777777779,nan,nan,-0.008781619253192397
$\nu=$1000.0,1217.5926851851852,nan,nan,-0.008774225454117131
$\nu=$1000.0,1218.7500925925926,nan,nan,-0.008771458917550623
$\nu=$1000.0,1219.9075,nan,nan,-0.00876129248671585
$\nu=$1000.0,1221.0649074074074,nan,nan,-0.008753899482681463
$\nu=$1000.0,1222.2223148148148,nan,nan,-0.008751132151101862
$\nu=$1000.0,1223.3797222222222,nan,nan,-0.008751138246322647
$\nu=$1000.0,1224.5371296296296,nan,nan,-0.008740971326847103
$\nu=$1000.0,1225.694537037037,nan,nan,-0.00873820277609944
$\nu=$1000.0,1226.8519444444444,nan,nan,-0.008728036080281755
$\nu=$1000.0,1228.0093518518518,nan,nan,-0.008730816220670736
$\nu=$1000.0,1229.1667592592592,nan,nan,-0.00872064930127879
$\nu=$1000.0,1230.3240740740741,nan,nan,-0.008710482681827895
$\nu=$1000.0,1231.4814814814815,nan,nan,-0.008710488288519417
$\nu=$1000.0,1232.638888888889,nan,nan,-0.008707717768665389
$\nu=$1000.0,1233.7962962962963,nan,nan,-0.008692930755692215
$\nu=$1000.0,1234.9537962962963,nan,nan,-0.008690160167763588
$\nu=$1000.0,1236.1112037037037,nan,nan,-0.008679993059754266
$\nu=$1000.0,1237.268611111111,nan,nan,-0.008679998477790274
$\nu=$1000.0,1238.4260185185185,nan,nan,-0.0086772267506761
$\nu=$1000.0,1239.583425925926,nan,nan,-0.008669836787831597
$\nu=$1000.0,1240.7408333333333,nan,nan,-0.00865966967983691
$\nu=$1000.0,1241.898148148148,nan,nan,-0.008659674609466508
$\nu=$1000.0,1243.0555555555557,nan,nan,-0.008656901961348187
$\nu=$1000.0,1244.2130555555555,nan,nan,-0.0086495127307007
$\nu=$1000.0,1245.370462962963,nan,nan,-0.008649517660385535
$\nu=$1000.0,1246.5278703703705,nan,nan,-0.008639350552424239
$\nu=$1000.0,1247.6852777777779,nan,nan,-0.008639355781594728
$\nu=$1000.0,1248.8425925925926,nan,nan,-0.008629188185293136
$\nu=$1000.0,1250.0,nan,nan,-0.008629192926122466
$\nu=$1000.0,1251.1575,nan,nan,-0.008619025818174891
$\nu=$1000.0,1252.3149074074074,nan,nan,-0.008611637865923715
$\nu=$1000.0,1253.4723148148148,nan,nan,-0.008611642812885246
$\nu=$1000.0,1254.6296296296296,nan,nan,-0.008606087450228847
$\nu=$1000.0,1255.7871296296296,nan,nan,-0.00859870040671332
$\nu=$1000.0,1256.944537037037,nan,nan,-0.008591313308414323
$\nu=$1000.0,1258.1019444444444,nan,nan,-0.00859592899539036
$\nu=$1000.0,1259.2592592592594,nan,nan,-0.00858854210322087
$\nu=$1000.0,1260.4167592592592,nan,nan,-0.008578374318034546
$\nu=$1000.0,1261.5741666666668,nan,nan,-0.008578379058892688
$\nu=$1000.0,1262.7314814814815,nan,nan,-0.008575601615294599
$\nu=$1000.0,1263.888888888889,nan,nan,-0.008568215526422085
$\nu=$1000.0,1265.046388888889,nan,nan,-0.008568220267302244
$\nu=$1000.0,1266.2037962962963,nan,nan,-0.008558052293002716
$\nu=$1000.0,1267.361111111111,nan,nan,-0.008558056545759729
$\nu=$1000.0,1268.518611111111,nan,nan,-0.008555278589175878
$\nu=$1000.0,1269.6760185185185,nan,nan,-0.008547892824226876
$\nu=$1000.0,1270.8333333333333,nan,nan,-0.008537725039078571
$\nu=$1000.0,1271.9908333333333,nan,nan,-0.008537729102703681
$\nu=$1000.0,1273.1482407407407,nan,nan,-0.008537733843602248
$\nu=$1000.0,1274.3055555555557,nan,nan,-0.008527565381190151
$\nu=$1000.0,1275.4630555555555,nan,nan,-0.008527569634065778
$\nu=$1000.0,1276.620462962963,nan,nan,-0.008527574185727948
$\nu=$1000.0,1277.7777777777778,nan,nan,-0.008517405723322371
$\nu=$1000.0,1278.9352777777779,nan,nan,-0.008517409786960518
$\nu=$1000.0,1280.0925925925926,nan,nan,-0.00850724151385309
$\nu=$1000.0,1281.2500925925926,nan,nan,-0.008507245577507363
$\nu=$1000.0,1282.4075,nan,nan,-0.008507249641163691
$\nu=$1000.0,1283.5648148148148,nan,nan,-0.008497081178780412
$\nu=$1000.0,1284.7223148148148,nan,nan,-0.008494299974880022
$\nu=$1000.0,1285.8796296296296,nan,nan,-0.008486916780061695
$\nu=$1000.0,1287.0371296296296,nan,nan,-0.008486920843726256
$\nu=$1000.0,1288.194537037037,nan,nan,-0.00848413910978884
$\nu=$1000.0,1289.3519444444444,nan,nan,-0.008484142996776268
$\nu=$1000.0,1290.5093518518518,nan,nan,-0.008476759831412025
$\nu=$1000.0,1291.6666666666667,nan,nan,-0.008473977596883337
$\nu=$1000.0,1292.8241666666668,nan,nan,-0.008473981483876347
$\nu=$1000.0,1293.9814814814815,nan,nan,-0.008456426293072646
$\nu=$1000.0,1295.1389814814816,nan,nan,-0.008456430356750927
$\nu=$1000.0,1296.2962962962963,nan,nan,-0.008456433932608334
$\nu=$1000.0,1297.4537962962963,nan,nan,-0.008453650684117549
$\nu=$1000.0,1298.611111111111,nan,nan,-0.008452841727267544
$\nu=$1000.0,1299.768611111111,nan,nan,-0.008446272730880564
$\nu=$1000.0,1300.9259259259259,nan,nan,-0.008446276306788297
$\nu=$1000.0,1302.083425925926,nan,nan,-0.008436107167164494
$\nu=$1000.0,1303.2407407407406,nan,nan,-0.008436111041344499
$\nu=$1000.0,1304.3982407407407,nan,nan,-0.00842873016450791
$\nu=$1000.0,1305.5555555555557,nan,nan,-0.008425945477669602
$\nu=$1000.0,1306.7130555555555,nan,nan,-0.00842594886409347
$\nu=$1000.0,1307.8703703703704,nan,nan,-0.008423163735550559
$\nu=$1000.0,1309.0278703703705,nan,nan,-0.008415783598613981
$\nu=$1000.0,1310.1851851851852,nan,nan,-0.008412998335730419
$\nu=$1000.0,1311.3426851851852,nan,nan,-0.008415790561047656
$\nu=$1000.0,1312.5,nan,nan,-0.008413004814119362
$\nu=$1000.0,1313.6575,nan,nan,-0.008405624807870018
$\nu=$1000.0,1314.8149074074074,nan,nan,-0.008405628194304174
$\nu=$1000.0,1315.9723148148148,nan,nan,-0.008395458567045376
$\nu=$1000.0,1317.1297222222222,nan,nan,-0.00839267207099009
$\nu=$1000.0,1318.287037037037,nan,nan,-0.008388082464338033
$\nu=$1000.0,1319.444537037037,nan,nan,-0.008385296010683675
$\nu=$1000.0,1320.601851851852,nan,nan,-0.008385299397124695
$\nu=$1000.0,1321.7593518518518,nan,nan,-0.00838530229596109
$\nu=$1000.0,1322.9167592592592,nan,nan,-0.00837513296668046
$\nu=$1000.0,1324.0740740740741,nan,nan,-0.008375136353125479
$\nu=$1000.0,1325.2315740740742,nan,nan,-0.008375139251993098
$\nu=$1000.0,1326.388888888889,nan,nan,-0.008372351636874095
$\nu=$1000.0,1327.546388888889,nan,nan,-0.008364972821576142
$\nu=$1000.0,1328.7037962962963,nan,nan,-0.008364976208036314
$\nu=$1000.0,1329.861111111111,nan,nan,-0.008364978917205482
$\nu=$1000.0,1331.018611111111,nan,nan,-0.00835480977762656
$\nu=$1000.0,1332.1760185185185,nan,nan,-0.008354812486797784
$\nu=$1000.0,1333.333425925926,nan,nan,-0.008354815683488477
$\nu=$1000.0,1334.4908333333333,nan,nan,-0.008347437789372025
$\nu=$1000.0,1335.648148148148,nan,nan,-0.008352029440843095
$\nu=$1000.0,1336.805648148148,nan,nan,-0.008344651962237302
$\nu=$1000.0,1337.9630555555555,nan,nan,-0.00834186274541866
$\nu=$1000.0,1339.1203703703704,nan,nan,-0.00833448504434971
$\nu=$1000.0,1340.2778703703705,nan,nan,-0.008334487753527796
$\nu=$1000.0,1341.4352777777779,nan,nan,-0.008334490462706795
$\nu=$1000.0,1342.5925925925926,nan,nan,-0.008331700766517474
$\nu=$1000.0,1343.7500925925926,nan,nan,-0.008324324032321221
$\nu=$1000.0,1344.9075,nan,nan,-0.008324326741503194
$\nu=$1000.0,1346.0648148148148,nan,nan,-0.00832432945068608
$\nu=$1000.0,1347.2223148148148,nan,nan,-0.008324332159869881
$\nu=$1000.0,1348.3797222222222,nan,nan,-0.00831416234301293
$\nu=$1000.0,1349.5371296296296,nan,nan,-0.008311371729050436
$\nu=$1000.0,1350.6944444444443,nan,nan,-0.008314167761385109
$\nu=$1000.0,1351.8519444444444,nan,nan,-0.008314169983181454
$\nu=$1000.0,1353.0093518518518,nan,nan,-0.008311379037047784
$\nu=$1000.0,1354.1666666666667,nan,nan,-0.008304002875533009
$\nu=$1000.0,1355.3241666666668,nan,nan,-0.008301211693818774
$\nu=$1000.0,1356.4815740740742,nan,nan,-0.008301214103546718
$\nu=$1000.0,1357.6389814814816,nan,nan,-0.008301216694947575
$\nu=$1000.0,1358.7962962962963,nan,nan,-0.008293840508988492
$\nu=$1000.0,1359.9537962962963,nan,nan,-0.008293843218189904
$\nu=$1000.0,1361.1112037037037,nan,nan,-0.008283673211382675
$\nu=$1000.0,1362.2685185185185,nan,nan,-0.008283675433252908
$\nu=$1000.0,1363.4259259259259,nan,nan,-0.008283678142456835
$\nu=$1000.0,1364.583425925926,nan,nan,-0.008283680174360382
$\nu=$1000.0,1365.7408333333333,nan,nan,-0.008273510357524242
