case,time_days,theta_1bar,theta_6bar,theta_30bar
$\nu=$1.0,178.24082175925926,159.9575901858907,160.18115804836754,162.22055206260418
$\nu=$1.0,179.39827546296297,159.88096875026136,160.20756575855353,162.22249750334865
$\nu=$1.0,180.55563657407407,159.83937667517515,160.19087530819297,162.224013837653
$\nu=$1.0,181.7130787037037,159.80590442143574,160.21622616414086,162.22072307371613
$\nu=$1.0,182.87046296296296,159.7460767169756,160.17351970528227,162.2211968717855
$\nu=$1.0,184.02777777777777,159.78322494255866,160.2182757826711,162.22202156493663
$\nu=$1.0,185.18528935185185,159.73332742055786,160.21430371587533,162.22080567426892
$\nu=$1.0,186.34262731481482,159.71504555357785,160.18491607685087,162.2202251267771
$\nu=$1.0,187.50009259259258,159.763325524171,160.1395560533311,162.22242478152828
$\nu=$1.0,188.6575462962963,159.8345289784983,160.18523109502095,162.21965189497234
$\nu=$1.0,189.81487268518518,159.76397173085422,160.20865886331882,162.21882238801857
$\nu=$1.0,190.97224537037036,159.82462324737932,160.1428424153646,162.21981667401977
$\nu=$1.0,192.12972222222223,159.8872484898988,160.12127298571778,162.22201118415998
$\nu=$1.0,193.28708333333333,159.85915047526072,160.17994574872293,162.22222994455026
$\nu=$1.0,194.4444675925926,159.83796475309177,160.176410837209,162.22153294349843
$\nu=$1.0,195.601875,159.78157179276272,160.15241251191324,162.2219160713957
$\nu=$1.0,196.75935185185185,159.77536848204178,160.16937646808358,162.22039162626123
$\nu=$1.0,197.91675925925927,159.80072502917417,160.15489501305555,162.21977230321644
$\nu=$1.0,199.07409722222224,159.80816745715288,160.15235408131622,162.22253201108515
$\nu=$1.0,200.23157407407408,159.75017275491555,160.1675562983313,162.22004222669023
$\nu=$1.0,201.38891203703704,159.76205704934895,160.1593996006003,162.22418241569935
$\nu=$1.0,202.54631944444444,159.8083286452629,160.1848747007326,162.22024883194456
$\nu=$1.0,203.70372685185185,159.81609332686108,160.2384920526192,162.22150837612563
$\nu=$1.0,204.8612037037037,159.89811531191572,160.17950786583168,162.22310165706827
$\nu=$1.0,206.0185185185185,159.94470467190243,160.18887875821514,162.2215470774838
$\nu=$1.0,207.17601851851853,159.8892506383267,160.2473107774852,162.21941015555322
$\nu=$1.0,208.33335648148147,159.9242870471366,160.15900414358748,162.2193637680909
$\nu=$1.0,209.49078703703702,159.94501537853264,160.17055900113857,162.21999337900138
$\nu=$1.0,210.64824074074073,159.92881658387998,160.13821962603907,162.2234812641553
$\nu=$1.0,211.80564814814815,159.98379603436453,160.19253931936595,162.21899996032516
$\nu=$1.0,212.96300925925925,159.9465528088094,160.17875015816904,162.2188502281915
$\nu=$1.0,214.1203935185185,159.8632461529635,160.14414454351046,162.218970373237
$\nu=$1.0,215.27787037037038,159.8201010796007,160.16009391682977,162.22014224167964
$\nu=$1.0,216.43525462962964,159.8312050970158,160.1486351030128,162.2216084586092
$\nu=$1.0,217.59273148148148,159.78347001517244,160.13739664931498,162.2222209178398
$\nu=$1.0,218.75002314814816,159.76017629167097,160.1200409300996,162.22409490650384
$\nu=$1.0,219.9074537037037,159.79921426780243,160.12394395029972,162.22440125195337
$\nu=$1.0,221.06490740740742,159.72111932907615,160.15932666418945,162.22553152226195
$\nu=$1.0,222.22224537037036,159.78306962807855,160.19109314997448,162.22283203864782
$\nu=$1.0,223.37962962962962,159.86406306319577,160.16410890719348,162.21856619666977
$\nu=$1.0,224.53703703703704,159.82057004542958,160.2264913876722,162.2191955246569
$\nu=$1.0,225.69449074074075,159.8160969177421,160.21454335389646,162.22197034187013
$\nu=$1.0,226.8519675925926,159.86244931509708,160.156213925605,162.21783477814617
$\nu=$1.0,228.009375,159.86632007469038,160.2126543626106,162.22096761461472
$\nu=$1.0,229.16671296296298,159.7965029220812,160.19964114845422,162.21926951658318
$\nu=$1.0,230.32416666666666,159.7329561155021,160.2396389549313,162.2191025466376
$\nu=$1.0,231.48155092592592,159.76895820785532,160.17515819948756,162.22008175644086
$\nu=$1.0,232.63891203703704,159.71667523948543,160.1863531340361,162.2209534430061
$\nu=$1.0,233.79638888888888,159.73235935609046,160.13435016796203,162.222047454285
$\nu=$1.0,234.95381944444443,159.76159720096717,160.16244168916378,162.219195721372
$\nu=$1.0,236.11122685185185,159.69252917844796,160.16180685028067,162.21940694327245
$\nu=$1.0,237.2686574074074,159.70122334499857,160.13988459861417,162.22409961109705
$\nu=$1.0,238.4259722222222,159.6813553358509,160.11707340694946,162.22115787015147
$\nu=$1.0,239.5834722222222,159.69294934936093,160.11731520696733,162.2235527979706
$\nu=$1.0,240.74074074074073,159.7106981345733,160.16190891622398,162.22108632027275
$\nu=$1.0,241.8982175925926,159.69423537295114,160.17485429872463,162.21962899538912
$\nu=$1.0,243.0556712962963,159.7784154656117,160.14187313476296,162.2203378568901
$\nu=$1.0,244.2130324074074,159.7981290756943,160.13767727938995,162.2262316449264
$\nu=$1.0,245.3703935185185,159.799371247973,160.14272359203403,162.22409585507958
$\nu=$1.0,246.52787037037038,159.80010977227352,160.20653051978425,162.2211713987055
$\nu=$1.0,247.68530092592593,159.74681742672968,160.1966115831911,162.22336525868556
$\nu=$1.0,248.84261574074074,159.69519986668686,160.19345962373714,162.22338236664834
$\nu=$1.0,250.00011574074074,159.69984287263242,160.1479120697652,162.22154882943968
$\nu=$1.0,251.15752314814816,159.65094894291323,160.16619051816699,162.21880983539404
$\nu=$1.0,252.31490740740742,159.62372000386796,160.22077897526842,162.22023852677816
$\nu=$1.0,253.4723148148148,159.62880140235802,160.1711257121774,162.21951981635561
$\nu=$1.0,254.62976851851852,159.59857192480288,160.1791838549724,162.2200573686652
$\nu=$1.0,255.78703703703704,159.6214009273744,160.22315676033062,162.21999529008244
$\nu=$1.0,256.94444444444446,159.6742236620318,160.10941498786377,162.21574329230722
$\nu=$1.0,258.10185185185185,159.73171951964395,160.1256492664719,162.22150464832683
$\nu=$1.0,259.25930555555556,159.71249150095352,160.1204918889802,162.22318174985193
$\nu=$1.0,260.4166898148148,159.69436628463464,160.12973606593636,162.2257403664037
$\nu=$1.0,261.5740740740741,159.64661534942974,160.10629700040957,162.22045584022234
$\nu=$1.0,262.73148148148147,159.71361219857957,160.07467387415068,162.22383737067065
$\nu=$1.0,263.888912037037,159.720200034176,160.06944574645365,162.22561051060836
$\nu=$1.0,265.0463888888889,159.7164190195586,160.06930880724593,162.21927487105367
$\nu=$1.0,266.20375,159.653030678153,160.09304886240625,162.22047393033827
$\nu=$1.0,267.3612037037037,159.62386909346077,160.14716221578016,162.22163092316276
$\nu=$1.0,268.5185416666667,159.64775153017342,160.07483491095027,162.2206885738273
$\nu=$1.0,269.6760185185185,159.71832525995424,160.10252829352396,162.21865179336692
$\nu=$1.0,270.8334027777778,159.69442312357157,160.06733376656567,162.21954515801158
$\nu=$1.0,271.99083333333334,159.72489301104628,160.09951649794212,162.21994130212724
$\nu=$1.0,273.1482175925926,159.75762066515333,160.04495935744498,162.21959612363975
$\nu=$1.0,274.30569444444444,159.82773670654802,160.0507585207468,162.22336093346513
$\nu=$1.0,275.462962962963,159.80924234633372,160.06433062708925,162.22291930875537
$\nu=$1.0,276.6204861111111,159.74700586376474,160.0551102773333,162.2240662133915
$\nu=$1.0,277.77784722222225,159.71998781294957,160.13219145974142,162.2220494851916
$\nu=$1.0,278.93532407407406,159.63937998431052,160.1019514298679,162.21713302526206
$\nu=$1.0,280.09263888888887,159.62740854870808,160.0580802023122,162.2223120054161
$\nu=$1.0,281.25011574074074,159.61940599687608,160.04939375166285,162.21999003964382
$\nu=$1.0,282.40743055555555,159.5958268847125,160.02486578928963,162.21839790411798
$\nu=$1.0,283.56488425925926,159.6801247302488,160.02396542873146,162.2170314793236
$\nu=$1.0,284.7223148148148,159.76571953398462,160.1117406239906,162.21883703576117
$\nu=$1.0,285.87974537037036,159.88786680480035,160.0379719400213,162.21923770971085
$\nu=$1.0,287.03712962962965,159.8551708782121,160.04395677536124,162.212683653586
$\nu=$1.0,288.1945138888889,159.87513847189248,160.05698521280067,162.21879881091613
$\nu=$1.0,289.35192129629627,159.84868071944783,160.01370779550658,162.21892872022448
$\nu=$1.0,290.50939814814814,159.84368687504326,160.03475649349517,162.2195419536807
$\nu=$1.0,291.6667361111111,159.77882960229456,160.07460750777204,162.221555879202
$\nu=$1.0,292.824212962963,159.80715313000877,160.0373389976013,162.21838431201292
$\nu=$1.0,293.9815972222222,159.77479182817132,160.0690056767085,162.21995443960398
$\nu=$1.0,295.13900462962965,159.72910766599057,160.0712961596886,162.22076105952223
$\nu=$1.0,296.2962962962963,159.71222428387046,160.05013541598257,162.22112651825623
$\nu=$1.0,297.4537731481482,159.6615990761889,160.0673315984914,162.22069988312913
$\nu=$1.0,298.61118055555556,159.65597197194484,160.02840210638462,162.2127313731531
$\nu=$1.0,299.7686111111111,159.6505605681545,160.03066063421346,162.2152358406762
$\nu=$1.0,300.92604166666666,159.67167485442874,160.02041538035868,162.2174649895055
$\nu=$1.0,302.08344907407405,159.66677035088748,160.0269215414053,162.2191963824632
$\nu=$1.0,303.2408564814815,159.64345438754322,160.10960222186273,162.21609008277144
$\nu=$1.0,304.39828703703705,159.7636974376309,160.00909845536077,162.2154012640128
$\nu=$1.0,305.55555555555554,159.82470647213114,160.02452452334518,162.21279639505872
$\nu=$1.0,306.71300925925925,159.90569299276416,160.0862562632868,162.21258738907747
$\nu=$1.0,307.87039351851854,159.92014027200045,160.11064311866403,162.21537194600376
$\nu=$1.0,309.0278935185185,159.89824284291015,160.0374019698959,162.2096066264481
$\nu=$1.0,310.1853009259259,159.9270442231684,160.0219168481606,162.21438902738106
$\nu=$1.0,311.34270833333335,159.95867463195023,160.0037053230017,162.21218581473917
$\nu=$1.0,312.50002314814816,159.8997388343178,160.0192421637673,162.21589908113742
$\nu=$1.0,313.6574537037037,159.81624801901708,160.05447022639135,162.21582248554355
$\nu=$1.0,314.81483796296294,159.8272411145628,159.98056140629953,162.21716249130273
$\nu=$1.0,315.97229166666665,159.83134001188137,159.95694674386218,162.21012154725895
$\nu=$1.0,317.1297222222222,159.82479954127098,159.94199886450596,162.21249629438813
$\nu=$1.0,318.28706018518517,159.78388194435556,160.01784695658094,162.21680516121472
$\nu=$1.0,319.4444907407407,159.84409648768747,159.9591973692795,162.219474162417
$\nu=$1.0,320.60189814814817,159.87359723456464,159.9884002012032,162.21670794354029
$\nu=$1.0,321.75930555555556,159.85604890980375,159.9983232171475,162.21402742408873
$\nu=$1.0,322.9167361111111,159.7905577485059,160.0413201767341,162.2155413712328
$\nu=$1.0,324.0741898148148,159.7550805974388,160.05832198136363,162.2172031019018
$\nu=$1.0,325.23157407407405,159.726277107094,160.07492624338354,162.21511605450127
$\nu=$1.0,326.3889814814815,159.69844950827869,160.0625797504587,162.21600282195016
$\nu=$1.0,327.54641203703704,159.67832267672108,160.07636387903142,162.2186484193227
$\nu=$1.0,328.7037731481482,159.6618780278442,160.11406254611126,162.21698110324883
$\nu=$1.0,329.8612037037037,159.67972120825286,160.1350887701985,162.21775080444502
$\nu=$1.0,331.0185416666667,159.71875874606457,160.11171816736478,162.2199663340412
$\nu=$1.0,332.1760185185185,159.7506514490976,160.1244932632204,162.21629488564824
$\nu=$1.0,333.33344907407405,159.71144834579914,160.12938731986426,162.21458135955322
$\nu=$1.0,334.490787037037,159.687082719094,160.1507792328096,162.21232222947097
$\nu=$1.0,335.64824074074073,159.71863098419658,160.1215008032594,162.2139224232339
$\nu=$1.0,336.8056712962963,159.8960230769549,160.09310820562305,162.21383700916644
$\nu=$1.0,337.96305555555557,160.04186871100976,160.07995740313578,162.21478580171316
$\nu=$1.0,339.12046296296296,160.0611143205258,160.11750045732734,162.21269958686867
$\nu=$1.0,340.27787037037035,160.0453698144774,160.118544823204,162.21969062176697
$\nu=$1.0,341.4352777777778,159.94325588637957,160.1098238476253,162.2220084396272
$\nu=$1.0,342.59266203703703,159.8348053841545,160.09995863659358,162.2186336234901
$\nu=$1.0,343.7500925925926,159.7738172556205,160.11071907813465,162.21934799748638
$\nu=$1.0,344.90747685185187,159.70479244777923,160.1150765591471,162.21545084761308
$\nu=$1.0,346.06488425925926,159.68588975495663,160.1170669124183,162.21310375082817
$\nu=$1.0,347.2223611111111,159.63066520983796,160.12399621718455,162.21385526434966
$\nu=$1.0,348.37974537037036,159.61527071614054,160.11837669193008,162.21508187191156
$\nu=$1.0,349.5371527777778,159.58552737309472,160.15085916253864,162.21950285999927
$\nu=$1.0,350.6945601851852,159.57541732827735,160.1507049077593,162.21915684256427
$\nu=$1.0,351.85189814814817,159.54129298665828,160.20633189544213,162.2196280442731
$\nu=$1.0,353.009375,159.53865111721385,160.16055751390238,162.21860328115767
$\nu=$1.0,354.1668055555556,159.6262450297098,160.1120126269939,162.2201965836416
$\nu=$1.0,355.32416666666666,159.60549960573547,160.17338158998635,162.21952556627178
$\nu=$1.0,356.48162037037036,159.52835230463873,160.17840044122283,162.2146789222432
$\nu=$1.0,357.63902777777776,159.49124369593022,160.15641753896205,162.21552780457085
$\nu=$1.0,358.7963888888889,159.4853385885773,160.1379843604913,162.21739258233552
$\nu=$1.0,359.95372685185185,159.5120068171225,160.1333068245577,162.21628256412907
$\nu=$1.0,361.1111574074074,159.47365469812007,160.106342332321,162.2190893025369
$\nu=$1.0,362.26858796296295,159.52400756599346,160.07957609932905,162.2152030172988
$\nu=$1.0,363.42604166666666,159.67811796751354,160.01938490658483,162.2164813915273
$\nu=$1.0,364.58342592592595,159.87745053478736,159.9629472834822,162.22013173884972
$\nu=$1.0,365.7408564814815,159.90022262243406,160.03430357626283,162.22198687186454
$\nu=$1.0,366.8982638888889,159.92603227614902,159.98874832003494,162.22236927971673
$\nu=$1.0,368.0556712962963,159.88383977411846,159.96858188523566,162.21711084896705
$\nu=$1.0,369.2129861111111,159.79567831041686,159.95452384342357,162.21894514802577
$\nu=$1.0,370.37046296296296,159.737566478833,159.97472649050204,162.22116195343565
$\nu=$1.0,371.52784722222225,159.67814925554794,159.97799605352384,162.22064483594463
$\nu=$1.0,372.6852777777778,159.64892807253577,159.96882331104783,162.21962429988602
$\nu=$1.0,373.8426851851852,159.6118772393774,159.99852959589367,162.21982596587202
$\nu=$1.0,375.0000925925926,159.5889935257247,159.97110888326227,162.22003532181964
$\nu=$1.0,376.1575,159.56275977563647,159.967349179083,162.21937589419804
$\nu=$1.0,377.31483796296294,159.59818319433361,159.97955096514121,162.21967331600084
$\nu=$1.0,378.4723611111111,159.63396513213593,159.98600370591745,162.22099455667308
$\nu=$1.0,379.62974537037036,159.85630728592542,159.96589429104935,162.2165137669859
$\nu=$1.0,380.78712962962965,159.88348684105074,160.01209242072807,162.21771299069368
$\nu=$1.0,381.9445601851852,159.8021311757406,160.0446751599749,162.21828352779596
$\nu=$1.0,383.10192129629627,159.6881755705009,160.09126254859453,162.22022895213942
$\nu=$1.0,384.2593287037037,159.62171264517926,160.08922560368063,162.21624115725012
$\nu=$1.0,385.41675925925927,159.55925367995835,160.08260198166357,162.21876993160504
$\nu=$1.0,386.5741435185185,159.55251063359194,160.084536030935,162.2175978960238
$\nu=$1.0,387.73155092592594,159.52563020942964,160.0794701497835,162.218305827791
$\nu=$1.0,388.8888888888889,159.5375424602459,160.05477521794495,162.2227556381335
$\nu=$1.0,390.0464351851852,159.56498752202688,160.06168778281267,162.22111452506914
$\nu=$1.0,391.2037962962963,159.67217659563863,160.04267673309667,162.22117985733794
$\nu=$1.0,392.3611574074074,159.7418271521837,160.09068295420192,162.21961613949853
$\nu=$1.0,393.5186111111111,159.84254206054712,160.04812634059468,162.21718316068922
$\nu=$1.0,394.67597222222224,159.84263607805133,160.07535907131077,162.219192837397
$\nu=$1.0,395.83337962962963,159.812932565769,159.99696034849873,162.21914919648725
$\nu=$1.0,396.990787037037,159.8520911747354,160.03238856590426,162.21697174402118
$\nu=$1.0,398.14819444444447,159.81602201844106,160.01520653285425,162.21720792088075
$\nu=$1.0,399.30555555555554,159.72374090006937,160.04293924120918,162.21697519453423
$\nu=$1.0,400.46310185185183,159.70931766123186,160.04435440376048,162.21648941402435
$\nu=$1.0,401.62041666666664,159.64627532231384,160.0119647347505,162.2173145460518
$\nu=$1.0,402.77777777777777,159.64705986293004,159.97690985370585,162.2153417011664
$\nu=$1.0,403.93518518518516,159.65440733328032,159.98372525017928,162.2171888909148
